customer_id,first_name,last_name,email,phone,company,country,city,signup_date,customer_status
cu06408,Victor,Blackburn,matthewgonzalez@wood.biz,279-257-2413x2199,"Newman, Merritt and Williams",New Caledonia,West Jennifer,8/6/2025,Churned
cu03946,Richard,Jones,patriciastewart@hotmail.com,4546344208,Erickson Inc,Pakistan,Lake Julieland,10/31/2023,Prospect
cu03747,Julie,Rivera,michaelhancock@walsh.com,802.728.4164x78572,Ayers and Sons,United States Virgin Islands,New Josephmouth,12/4/2021,Churned
cu03099,Darrell,Esparza,jonathanbradley@travis.com,395.391.0519,"Choi, Thompson and Brown",Dominica,South Dana,7/18/2021,Prospect
cu07364,Aaron,King,smartinez@gmail.com,004.283.4408x0978,"Santana, Gray and Goodman",Colombia,Pearsonmouth,12/1/2022,Active
cu01647,Alan,Duffy,debbiemiller@morrison-harris.com,(175)695-8985,Cantu LLC,Hong Kong,North Sarahberg,1/20/2024,Churned
cu02986,Sandy,Pham,charles61@harper.org,001-189-147-7258x869,"Wilson, Johnson and Brown",Fiji,South Lauren,1/20/2025,Active
cu03107,Meagan,Clark,aramos@gmail.com,432-033-8463,Hawkins and Sons,Argentina,Sloanport,5/1/2022,Churned
cu05423,Ryan,Anderson,gabriella07@barrett-powell.com,(903)619-2041x7953,Bell-King,Costa Rica,Port Michellefurt,12/22/2023,Prospect
cu00616,Dustin,Campbell,hawkinsgregory@gutierrez.com,836-392-3930x75077,"Moss, Clark and Guerra",Benin,New Ericville,4/28/2024,Active
cu06549,Jack,Cortez,steven26@murillo.org,764.761.9045,Ewing and Sons,Gibraltar,Davidtown,1/3/2021,Churned
cu07102,Valerie,Clayton,vdavis@mccall.com,(916)745-4053x2680,"Adkins, Lewis and Moore",Saint Kitts and Nevis,New Steven,6/6/2021,Active
cu00793,Theresa,Martinez,wbarrett@rice.com,(834)473-9532x93253,"Conway, Murphy and Hamilton",Montenegro,Taylorborough,9/25/2023,Churned
cu04193,Manuel,Williams,clarkmichael@turner.org,093-503-0961x6930,Flynn Group,Guinea,Florestown,12/19/2023,Active
cu05860,Caleb,Bennett,frankeaton@gmail.com,722.230.7021x9740,Moody PLC,Bermuda,East Andrew,11/22/2021,Churned
cu02254,Benjamin,Jennings,david69@rivera-dillon.com,(742)079-4681x14105,Jones Inc,United Kingdom,Lake Nicole,8/19/2024,Prospect
cu04475,David,Dixon,bmartinez@moore-bird.com,041-605-2542x271,Williams-Harris,Ireland,Combschester,11/9/2024,Prospect
cu01729,Melissa,Thomas,xkeller@charles.com,+1-373-911-6302x2940,Crawford-Wagner,Chad,North Lauren,11/13/2023,Prospect
cu03350,Robin,Obrien,pwhite@gmail.com,973.280.9558x334,Riggs LLC,Tajikistan,Cowanton,7/8/2024,Prospect
cu03987,Jessica,Walters,vberg@farmer.info,-715,Cervantes Group,Norfolk Island,Jameschester,11/10/2024,Active
cu00398,Shawn,Murray,tammy30@brady-murphy.com,6366113140,"Burton, Williams and Woods",United States of America,Port Coryview,4/4/2022,Prospect
cu07486,Angela,Baker,eddiewilliams@yahoo.com,(544)724-2844x5713,"Spence, Morris and Johnson",United Kingdom,Dawnhaven,8/13/2025,Prospect
cu05811,Robert,Potter,margaretmorgan@wise-cobb.info,(394)195-8361x4948,"Schwartz, Wright and Mclaughlin",Sao Tome and Principe,New Sergio,10/21/2024,Prospect
cu00994,Dale,Henderson,michael15@yahoo.com,-1883,Long PLC,Saint Vincent and the Grenadines,West Leonard,8/29/2021,Active
cu08278,Timothy,Huber,rbrown@gmail.com,+1-675-179-1095x08076,Schaefer Group,Cambodia,Christopherberg,5/10/2024,Prospect
cu00347,Shaun,Odom,justin73@gmail.com,001-132-699-2481x44786,"Elliott, Short and Bradley",United States Minor Outlying Islands,New Hectorport,1/18/2024,Prospect
cu03584,Elizabeth,Beltran,canderson@smith.org,306.428.9762x4678,"Green, Miller and Mccoy",Costa Rica,Gibsonshire,4/27/2022,Prospect
cu00054,Gerald,Norton,bishoplori@hooper.com,001-573-702-2179,White Inc,Estonia,Rhondaborough,6/5/2023,Active
cu07600,Mark,Jones,umartinez@gmail.com,-2434,Roberts-Hines,Timor-Leste,Carterfurt,4/4/2024,Active
cu04931,Nicholas,Wright,mbell@hotmail.com,592-654-0033,Kane Inc,United States of America,North Annabury,5/3/2025,Prospect
cu02569,Jonathan,Deleon,bpayne@gmail.com,+1-621-490-6894x2991,Calhoun-Macias,Argentina,Stephanieville,2/7/2024,Churned
cu06152,Anthony,Campbell,nicholstimothy@gmail.com,001-408-399-3276,Liu PLC,Colombia,East Kristineville,7/8/2025,Prospect
cu06873,Ashley,Fisher,karenroberson@lee.biz,+1-511-840-1163x1756,Wood Group,Korea,New Kevinton,11/20/2021,Churned
cu06150,Victoria,Bryant,doughertycory@gmail.com,001-972-619-0222x932,Kennedy Ltd,Bahrain,West Jeremy,6/3/2025,Prospect
cu02514,Andrew,Smith,lcrane@johnson.com,-3522,Townsend Inc,Aruba,Thompsonton,2/8/2022,Active
cu07093,Teresa,Graham,tonya65@yahoo.com,(224)143-0703,"Hampton, Mcneil and Bennett",China,Barbarafort,6/26/2021,Active
cu04959,Jennifer,Zimmerman,owilliams@garcia.com,(834)227-6473x537,Gates-Armstrong,Kuwait,West Deborah,3/10/2025,Active
cu08037,Brian,Cooper,rebecca75@espinoza.com,(845)109-4577,Hurst-Nelson,Djibouti,North Williamshire,10/8/2022,Active
cu07755,Steven,Phelps,bsimpson@yahoo.com,-8889,Steele-Boyer,Swaziland,New Marie,9/22/2023,Prospect
cu05363,Laura,Dillon,hvang@hotmail.com,(711)820-6799x99149,"Lee, Peterson and James",Netherlands Antilles,North Tiffany,6/5/2024,Active
cu09154,James,Welch,jessica78@pierce-reid.net,(313)218-7143x5765,Hall Ltd,Syrian Arab Republic,Port Denisetown,1/4/2025,Churned
cu05351,Robert,Mckee,robertthomas@yahoo.com,-9166,Romero PLC,Comoros,East Michaelfurt,11/8/2024,Churned
cu03494,Kristy,Hancock,susan36@yahoo.com,001-172-644-5515x275,Mendoza-Sellers,Madagascar,Molinaton,12/22/2021,Churned
cu00481,Matthew,Gonzalez,nortonmatthew@vazquez.com,459-086-9826,"Thomas, Pham and Stevens",Martinique,New Lindsey,6/11/2021,Churned
cu02321,Mary,Gibson,jacquelinesparks@hotmail.com,+1-167-814-6439x146,"Smith, Lowery and Reed",Latvia,South Laurie,12/3/2021,Prospect
cu01536,Jeremy,Hammond,tasha26@vargas-glenn.com,882.683.4522,Frederick and Sons,Brunei Darussalam,Marissatown,6/27/2024,Prospect
cu08508,Nicole,Ramirez,opatel@gmail.com,+1-762-953-6380x9846,Martin Ltd,Malaysia,Maryview,1/20/2024,Active
cu00497,Jessica,Gilbert,zgarcia@jones-ortiz.com,893078123,"Hudson, Archer and Sampson",Bouvet Island (Bouvetoya),Aliciaville,6/28/2022,Churned
cu08823,Anthony,Tyler,plucas@yahoo.com,+1-673-338-2020x75699,"Munoz, Moore and Sutton",Sudan,New Heatherside,6/23/2025,Prospect
cu02686,Christopher,Smith,frios@powell.biz,260.833.8915,Anderson Inc,Macedonia,West Brentview,7/11/2023,Active
cu07937,Beverly,Grimes,timothy92@yahoo.com,001-379-496-5425x30175,Osborne Group,Reunion,Lake Chelseatown,1/2/2025,Prospect
cu00158,Joseph,Orr,tharrison@smith.net,001-102-504-9013,"Wallace, Boyd and Castaneda",Aruba,Toddport,8/20/2022,Prospect
cu00105,Patrick,Davis,cynthiacastro@gmail.com,(537)162-9230,"Rose, Yoder and Chambers",Latvia,Delacruzton,3/29/2023,Prospect
cu09305,Kelly,Olson,aliciathomas@griffith.biz,765-855-3842,"Weber, Williamson and Hansen",Moldova,New Dennis,7/14/2022,Churned
cu07828,Charles,Soto,dawn14@kemp.org,001-588-560-1519x09752,"Scott, Walton and Ochoa",Albania,East Johnborough,6/24/2023,Prospect
cu04437,Tina,Jacobson,melissalynch@yahoo.com,691.342.5793x4446,Reynolds-Chen,Pakistan,East Robert,11/21/2024,Prospect
cu05922,Daniel,Peters,kevin97@baxter.info,407-630-3361x927,Walker-Daugherty,Cape Verde,Aliciahaven,7/2/2025,Prospect
cu03733,Timothy,Wilson,thomaswilliam@parker.net,389.535.2694x7886,Franklin Ltd,Kenya,Lake Charles,12/6/2020,Active
cu09284,Rachel,Lam,melissa06@hebert.com,179.844.0091,Freeman Ltd,Japan,North Leslieburgh,9/3/2023,Active
cu03484,Katie,Miller,james59@anderson.com,(618)645-4437x82129,"Cowan, May and Baker",Romania,Port Christopher,11/24/2021,Prospect
cu02083,Jamie,Williams,james91@gmail.com,501.411.1790,Pham-Nunez,Argentina,Clarkburgh,2/5/2025,Churned
cu04078,Justin,Fernandez,jonesjames@yahoo.com,001-035-764-3732,"Edwards, Griffith and Franco",Bouvet Island (Bouvetoya),West Randyside,3/27/2025,Active
cu07993,John,White,annatapia@gmail.com,218-289-4029x557,Gonzalez-Vasquez,Chile,North Carlos,5/31/2024,Active
cu04634,Elizabeth,Pearson,teresasmith@bailey.info,986-968-0355,"Romero, Rice and Rios",Nicaragua,Susanview,5/4/2023,Active
cu02670,Eric,Anderson,jonesstephen@miller.com,487-389-8329x0332,Davis-Johnson,Cayman Islands,Troytown,1/27/2022,Churned
cu05107,Connor,Villarreal,jacobskevin@williams-vaughn.net,9484701067,Torres LLC,Tunisia,Schultzfurt,10/13/2021,Prospect
cu05213,Daniel,Collins,mcole@hotmail.com,-5697,"Page, Adams and Brown",Saint Vincent and the Grenadines,Davidmouth,4/1/2022,Churned
cu06202,Megan,Owens,ccraig@hood-young.com,001-542-636-6797x742,Cabrera-Stanley,Gabon,New Kristinatown,9/15/2020,Prospect
cu08655,John,Evans,holmesalexis@escobar.com,3122317887,Mccormick-Harrington,Oman,Huffmanmouth,2/10/2023,Churned
cu01761,Eric,Sanders,tcruz@graham.com,(662)451-6490x929,Garcia LLC,Egypt,Patelton,4/12/2023,Churned
cu00813,Sandra,Herrera,michael86@bailey.org,879-772-3254x7743,Lawson Inc,Serbia,Longside,5/5/2023,Churned
cu06893,Dawn,Davis,lancecook@gmail.com,916-070-2385,Rodriguez-Baker,Saudi Arabia,Stephanieburgh,4/12/2021,Churned
cu05703,Paul,Goodwin,christopher08@richardson-wright.com,798.230.9075x24597,Davis Group,Northern Mariana Islands,North Cindyton,10/4/2022,Churned
cu09753,Samantha,Cunningham,rlee@dawson-smith.com,6579617178,Rose Ltd,Guernsey,Morganbury,6/27/2022,Active
cu01688,Belinda,Turner,maryramos@davis.com,689.693.3234,"Cobb, Meadows and Blackburn",Australia,South Markview,9/9/2021,Prospect
cu01622,Joseph,Phillips,kristawarner@hotmail.com,001-581-180-4478x0643,"Mccormick, Meyer and Marshall",Australia,New Johnny,9/25/2023,Active
cu02073,Ashley,Holland,ashley54@terrell.com,(175)127-4237x620,"Moore, Murphy and Lawson",Algeria,South Briana,2/22/2021,Active
cu08763,Peter,Rodriguez,ubyrd@gmail.com,(661)403-6512x90922,Lopez Inc,Malaysia,West Jacob,4/4/2021,Prospect
cu00289,Elizabeth,Harris,tracy91@caldwell.org,001-141-224-1011x28159,White-Martinez,Lesotho,Lake Alan,2/16/2021,Churned
cu05115,Dale,Rice,kevin56@hotmail.com,001-456-401-0611x9255,"Sanders, Mullins and Owens",Marshall Islands,Cobbshire,4/24/2025,Prospect
cu04915,Kim,Wilson,henrywallace@butler.com,488-173-3106x090,"Rogers, Bell and Anderson",Sweden,Bradleychester,6/1/2021,Churned
cu03627,Debra,Chambers,beardrobert@hotmail.com,338.820.2049,Hester-Wright,Kiribati,Whiteland,9/10/2020,Active
cu03840,Maria,Mathews,michael21@hall.net,001-350-235-2969x8939,"Scott, Williams and Park",Iraq,Lake Greg,7/24/2024,Prospect
cu01809,Jonathan,Davis,palmerchase@walters-reeves.com,(737)190-6861x619,Anderson-Mitchell,American Samoa,Hooverburgh,10/5/2021,Churned
cu03113,Douglas,Kidd,ryanwhite@franklin-bush.com,001-303-320-6953x081,Chang Ltd,Qatar,South Katrinaville,10/29/2020,Churned
cu09601,Donna,Velasquez,banderson@silva.com,352-977-0689,Johnson-Clarke,Djibouti,Larryport,5/21/2023,Churned
cu06191,Kelsey,Carey,roachmary@santana.com,7010272060,Cole Group,Svalbard & Jan Mayen Islands,Port Thomasmouth,8/24/2022,Prospect
cu05894,Tara,Reed,raychristian@townsend.com,+1-694-102-1974x0045,Mason Ltd,Serbia,Lawsonshire,5/17/2022,Churned
cu04660,Jennifer,Cunningham,tylerhall@garrison-ramirez.com,+1-564-956-2335x988,"Gray, Morgan and Allen",Colombia,Port Justin,10/9/2023,Active
cu05325,Allison,Cook,ninabaker@williams-curtis.org,-7947,Singh-Hayes,Liechtenstein,Williamsport,11/21/2024,Churned
cu05530,William,Fischer,kathrynreed@franklin-gaines.biz,(324)281-4987,Braun and Sons,Tanzania,Johnborough,11/1/2022,Churned
cu06247,Kendra,Edwards,johnsonmatthew@mora.com,001-950-964-5104x4283,"Cardenas, Pittman and Williams",United States Minor Outlying Islands,Christopherburgh,6/22/2024,Active
cu04152,Colton,Carr,christina37@yahoo.com,(673)486-0856x001,Wong-Haney,Fiji,New Dawn,8/17/2025,Churned
cu01594,Lisa,Norris,barbarahernandez@welch.org,220-866-0950x8198,"Mccall, Hall and Prince",Dominica,New Mark,8/17/2021,Prospect
cu01242,Taylor,White,amy32@howard.com,211-584-2111,"Davis, Black and Mckinney",Czech Republic,West David,1/22/2023,Churned
cu09666,Frank,Thomas,johncochran@gmail.com,839-131-9460,Welch LLC,Cambodia,West Barbara,4/2/2023,Active
cu02606,Joshua,Williamson,nicole97@gmail.com,122-953-6580,Garcia-Sullivan,Bahrain,New Suzannemouth,8/7/2022,Prospect
cu00911,Leslie,Barrett,asmith@thomas-carr.com,482-745-4236x221,"Harrison, Yates and Rhodes",Turks and Caicos Islands,East Christian,5/25/2021,Prospect
cu06429,Daniel,Richardson,ericksonscott@davis.info,+1-784-531-1899x3627,Walton Ltd,Finland,East Andrew,6/20/2023,Active
cu01647,Mary,Lee,tfowler@hotmail.com,-7704,"Calhoun, Johnson and Calderon",Oman,New Kimberly,11/23/2021,Active
cu05789,Sabrina,Hoover,tammybruce@hotmail.com,(279)421-3245,Brown Inc,Vietnam,West Brenda,5/1/2021,Churned
cu03498,Lindsey,Frazier,denisehutchinson@nelson.com,8190701270,Miller-Frazier,Guam,Robinsonfort,6/4/2024,Active
cu09672,Michael,White,melissasmith@hotmail.com,577.877.1085x458,"Reed, Sullivan and Hill",Ecuador,Sheilaport,11/4/2024,Active
cu06297,Bobby,Pham,amanda30@yahoo.com,675.868.7259x716,Davis PLC,Panama,South Austin,7/5/2024,Churned
cu02515,Christian,Ochoa,mfinley@yahoo.com,846.722.5260,Moreno-Ramsey,Mayotte,Malonetown,7/17/2021,Prospect
cu04331,Thomas,Torres,arthurkelly@yahoo.com,442-863-3176,Haley-Higgins,Austria,Georgeburgh,10/9/2022,Prospect
cu03020,Carrie,Mata,eric33@hotmail.com,7336498910,Foster Group,Ukraine,New Lauratown,11/25/2023,Prospect
cu06864,Alison,Jackson,moralesjoshua@hotmail.com,001-739-098-4224x650,"Allen, Snyder and Green",Ghana,West Davidborough,5/16/2021,Prospect
cu08987,Stephen,Kim,mitchelllauren@smith-odonnell.com,+1-723-109-2225x16606,Dougherty Inc,Martinique,Jonesport,10/17/2021,Churned
cu02938,John,Ingram,susan45@landry.com,820.267.5629,Lowe Group,Serbia,Wileyfort,4/24/2021,Prospect
cu02034,Kenneth,Ward,powelllaura@hotmail.com,307-996-0003,"Williams, Rodriguez and Cook",Guam,East Jacobtown,12/18/2022,Prospect
cu09143,James,Contreras,katherinerodriguez@clarke.info,(636)897-5780x5910,"Kelly, Johnson and James",Singapore,South Marthaview,3/30/2021,Churned
cu08817,Elizabeth,Thomas,katherineharris@brown.com,+1-009-196-2741x489,Thompson-Hartman,Turkmenistan,Mckinneyport,10/21/2024,Churned
cu07498,Kimberly,Watts,jason64@gmail.com,+1-874-042-5700x56071,"Smith, Yang and Owens",Bolivia,Denisetown,2/23/2025,Prospect
cu04563,Cynthia,Johnson,erobinson@santana.com,364-349-2047,Romero-Figueroa,Kiribati,Port Barbaratown,10/22/2022,Churned
cu09018,Alejandro,Smith,kylejohnson@gallagher.info,+1-306-306-6773x723,"Todd, Shea and Rodriguez",Tokelau,East Thomasbury,10/3/2020,Prospect
cu00873,Jasmine,Smith,michael28@stephens-watson.biz,(859)020-2436x615,Wolfe-Reese,Denmark,Jamieville,2/27/2024,Prospect
cu07444,James,Dixon,bethmoore@gmail.com,-4364,"Wallace, Coleman and Williams",Niue,South Ashley,9/3/2020,Churned
cu09648,Michael,Suarez,edwardsrebecca@gmail.com,036-207-0395x877,"Gonzalez, Thomas and King",Guyana,East Annettehaven,12/10/2020,Active
cu04472,Anthony,Burns,brownkevin@hotmail.com,001-419-297-9232,Powell Inc,Ukraine,Donaldstad,6/15/2025,Active
cu04574,Rita,Hampton,ihenderson@schmitt.com,001-260-847-2835,"Rivera, Gray and Rivera",Martinique,Rossburgh,5/19/2024,Prospect
cu04083,Bill,Franklin,stephanie73@yahoo.com,+1-233-465-0911x80378,Mendoza-Miller,Saint Kitts and Nevis,Harveyland,1/10/2021,Prospect
cu09317,Jared,Davis,ericwilson@hotmail.com,465-899-4724,Wilson-Berry,New Zealand,Johnfurt,7/20/2023,Prospect
cu01049,Hannah,Tran,sarah29@dean.org,(068)916-0791x779,Phillips Ltd,South Africa,Karenberg,3/16/2023,Prospect
cu02197,James,May,ysmith@hicks.com,569-067-1487,Love-Miller,Angola,Santiagoburgh,11/14/2023,Churned
cu05933,Craig,May,gillbruce@gmail.com,791.722.4764,Patterson Inc,Antarctica (the territory South of 60 deg S),Kochfurt,12/22/2024,Prospect
cu05805,Mary,Ramos,carol10@gmail.com,097.142.5970x45163,Estes-Dunlap,Greenland,Curtiston,8/9/2025,Active
cu09943,Melissa,Hughes,christopher93@yahoo.com,(038)905-7941,Johnson Group,Qatar,Dennisville,5/18/2021,Churned
cu08137,Lee,Smith,petersrebecca@gmail.com,037-386-9088x36905,Tucker-Hanson,Central African Republic,Riveraton,5/12/2022,Prospect
cu02927,Sharon,Spence,paulcase@rodriguez.org,+1-215-986-0409x611,Bender LLC,Syrian Arab Republic,North Matthew,7/16/2025,Active
cu01904,William,Coleman,starkjessica@williams.com,898-976-6897,Perez Ltd,Canada,Micheleburgh,6/27/2023,Active
cu02619,Debbie,Simmons,gregorylynch@hoffman-sandoval.biz,354.269.6054x269,Carter PLC,Bermuda,Patriciaburgh,11/22/2024,Churned
cu05355,Shelby,Reid,reneeodom@yahoo.com,5227493797,"Brock, Johnson and Page",Netherlands,Tiffanychester,6/25/2025,Churned
cu09314,Maria,Campbell,petersjose@hotmail.com,324-075-8232x1853,"Lyons, Lee and Moody",Saint Martin,Luisbury,1/14/2023,Churned
cu03554,Elizabeth,Campbell,carlbowers@howard-moore.info,022-645-3712x493,Walker-White,Montserrat,North Brianna,5/20/2025,Churned
cu00661,Emily,Gay,howardjane@gmail.com,6372896044,Hahn PLC,Singapore,Port Elizabethtown,1/4/2022,Prospect
cu02028,Robert,Ryan,nicoleburch@stevenson.org,682.605.5006x812,"Obrien, Blackwell and Jenkins",Nicaragua,North James,12/10/2023,Churned
cu07568,Rebecca,Lane,boydmichelle@jones.com,249-368-7661x82413,Taylor-Drake,Senegal,East Jessica,1/15/2021,Prospect
cu01365,Jacqueline,Wagner,garciacory@yahoo.com,(831)590-7073x725,Alvarado LLC,Sao Tome and Principe,Sarahfort,11/24/2023,Prospect
cu07800,Tracy,Johnson,megankramer@park.com,+1-830-219-7096x19614,Shannon LLC,Armenia,Port Stevenberg,11/2/2020,Prospect
cu00012,Alicia,Bowman,melissa72@webb.net,266-706-9890x176,Lee-Jones,Qatar,South Shellyfort,12/11/2021,Prospect
cu00565,Sabrina,Beard,garciaemily@hotmail.com,001-022-686-3119x08614,Morris-Farrell,Montserrat,Sandyburgh,12/17/2021,Prospect
cu04116,Ashley,Hoffman,aprilgonzalez@andersen.biz,001-665-736-8459x0843,Smith-Mcmillan,Romania,Nelsonside,2/10/2022,Active
cu04942,Gene,Hubbard,fherrera@yahoo.com,001-454-408-3750x4245,Ryan-Harding,Venezuela,Robertburgh,6/25/2024,Prospect
cu01725,Teresa,Phillips,brandysimpson@hotmail.com,+1-671-178-3495x631,Lewis-Porter,United States of America,Danielleshire,8/12/2025,Active
cu08022,Douglas,Atkins,jenna67@hotmail.com,989.712.3017x5755,"Mercer, Shields and Martin",Antarctica (the territory South of 60 deg S),Daughertyshire,10/1/2020,Active
cu08833,Eric,Rubio,wardjoseph@diaz.com,981.353.8863x77754,Davidson-Gregory,Kuwait,Barrybury,3/4/2022,Prospect
cu04811,Roger,Gray,mhawkins@miller.com,724-568-4995,"Cox, Jackson and Williams",Italy,Christyfort,3/15/2024,Churned
cu04599,Cheryl,Brown,mark19@cohen.biz,001-403-363-5844x4133,Moore LLC,Tunisia,Lynchmouth,4/11/2023,Prospect
cu04934,Diana,Yu,heatherreyes@gmail.com,001-063-659-0962x635,Miller Inc,French Guiana,South Audreyshire,8/22/2021,Prospect
cu05052,Alexis,Conrad,lisa37@stevens.biz,001-727-977-0422,Delacruz-Robles,Iceland,West Randall,3/7/2024,Active
cu08578,Leslie,Nichols,colleen26@moore.biz,(678)458-0899x0053,"Hill, Cervantes and Lawrence",Albania,Alvarezberg,7/22/2023,Prospect
cu02841,Judith,Simmons,smithalexandra@gmail.com,080-089-1903,Sanchez-Decker,Saint Vincent and the Grenadines,East Joshua,9/21/2024,Churned
cu00354,James,Miller,harrelljoseph@yahoo.com,(212)775-3768x71508,"Bennett, Banks and Phillips",Guernsey,East Anneshire,9/10/2022,Churned
cu01527,Kristin,Castro,hibarra@hotmail.com,(570)080-9931x47976,Aguilar-Greene,French Southern Territories,Schroederview,12/8/2024,Churned
cu07510,Sandra,Castillo,crystal18@hawkins.biz,3806967735,Garza LLC,Philippines,Ortizmouth,4/6/2024,Churned
cu09328,Christina,Bennett,jeffrey31@yahoo.com,001-830-707-3682,Wallace-Mason,Brunei Darussalam,Martinberg,10/3/2021,Active
cu09748,Thomas,Weber,lsims@daniel-garcia.com,001-364-140-2178x67370,Martinez and Sons,Saint Kitts and Nevis,Jillmouth,3/6/2022,Churned
cu04402,Danielle,Hahn,cheryl19@baker.info,(340)135-9952,Frazier-Thompson,Palau,Lake Amandaport,10/31/2020,Active
cu07774,Natalie,Knox,cweber@yahoo.com,630.248.2173x587,Valencia Inc,Trinidad and Tobago,Sheppardland,3/26/2022,Active
cu00367,Mary,Hobbs,johnsoncarla@yahoo.com,+1-327-230-0460x7222,Brooks and Sons,United States Minor Outlying Islands,Port Kathleen,6/14/2021,Churned
cu07734,Sonya,Woodward,ireynolds@hotmail.com,+1-370-134-2254x1217,"Harris, Richard and Harris",Niue,Port Marissachester,2/6/2024,Active
cu07634,Anthony,Wiggins,xmason@hotmail.com,-9289,Garza and Sons,Isle of Man,New Franklinchester,2/9/2023,Active
cu04886,Katrina,Riley,samantha77@hotmail.com,533-372-9916x597,Flores PLC,Congo,West Mark,9/23/2023,Active
cu09943,Hunter,Blair,hcrawford@phillips.com,181-045-9466,"Barrera, Davis and Bruce",British Virgin Islands,New Diana,12/31/2020,Churned
cu03677,Dana,Bailey,edwin86@gmail.com,5107082887,"May, Stevens and West",United States Virgin Islands,North Alexashire,6/3/2025,Active
cu07940,Sherri,Novak,ccrawford@hotmail.com,5692786889,Aguilar LLC,Botswana,South Christineborough,12/24/2024,Churned
cu03309,Stephen,Patel,michaellee@ibarra.info,-9531,Becker-Hunter,Finland,West Andrew,11/2/2024,Active
cu03073,Michelle,Hawkins,adamskatie@gmail.com,572-158-7433x921,Hill-Kim,Iceland,Port Janiceport,5/27/2022,Prospect
cu04084,William,Carney,john99@taylor.com,(248)916-2894x332,"Burke, Frye and Williams",Angola,North Bryan,12/22/2024,Churned
cu00581,Virginia,Ortiz,robertjohnson@hotmail.com,+1-032-018-6410x43860,"Benjamin, Anderson and Smith",Bahamas,Georgefurt,12/4/2022,Prospect
cu03325,William,Schroeder,joelriddle@chavez.net,(779)436-4856x822,"Johnson, Johnston and Smith",United States of America,New Kathleen,4/9/2024,Prospect
cu02338,Cheryl,Ho,markcollins@lynn.org,555.873.1609,Sellers-White,Iran,West Matthewville,7/5/2021,Prospect
cu03367,Scott,Diaz,pinedanicholas@gmail.com,-7839,Cohen and Sons,Ghana,Dunnfurt,9/4/2020,Prospect
cu00056,Misty,Cohen,deborahstafford@hotmail.com,001-923-533-2315x2563,Suarez Ltd,Martinique,Rosariofurt,8/24/2025,Churned
cu03707,Rebecca,Petersen,sarahpollard@gmail.com,773-996-8960x7833,Sims Ltd,New Zealand,Aprilfurt,4/25/2025,Active
